,total,data,ic
2828,0.32433847,0.31307182,0.011266653
2829,0.32425117,0.31299368,0.011257486
2830,0.3241639,0.31291556,0.011248352
2831,0.3240767,0.3128375,0.011239214
2832,0.32398957,0.31275943,0.011230141
2833,0.32390243,0.31268138,0.011221049
2834,0.32381544,0.3126035,0.011211927
2835,0.3237285,0.31252572,0.011202797
2836,0.32364148,0.3124478,0.011193687
2837,0.3235546,0.31237003,0.011184579
2838,0.32346773,0.3122922,0.01117554
2839,0.3233809,0.31221437,0.01116652
2840,0.3232941,0.31213668,0.011157438
2841,0.32320747,0.3120591,0.011148366
2842,0.3231207,0.31198138,0.011139326
2843,0.32303423,0.31190395,0.011130271
2844,0.3229476,0.31182638,0.011121219
2845,0.32286108,0.3117489,0.01111218
2846,0.3227746,0.31167147,0.011103149
2847,0.32268822,0.31159407,0.011094145
2848,0.32260182,0.3115167,0.0110851405
2849,0.32251552,0.31143937,0.011076172
2850,0.32242918,0.31136203,0.011067147
2851,0.32234287,0.31128475,0.01105811
2852,0.3222567,0.3112076,0.011049121
2853,0.3221706,0.31113043,0.011040143
2854,0.32208455,0.31105334,0.011031193
2855,0.32199836,0.3109761,0.011022255
2856,0.32191238,0.31089905,0.011013314
2857,0.32182643,0.31082213,0.0110043185
2858,0.3217405,0.31074518,0.010995337
2859,0.32165468,0.31066832,0.010986356
2860,0.32156888,0.31059143,0.010977445
2861,0.321483,0.3105144,0.010968573
2862,0.3213972,0.3104375,0.010959699
2863,0.32131153,0.31036076,0.010950768
2864,0.32122594,0.31028414,0.010941815
2865,0.3211403,0.3102074,0.010932884
2866,0.3210547,0.31013075,0.010923942
2867,0.32096922,0.31005412,0.010915084
2868,0.32088378,0.30997756,0.010906235
2869,0.3207984,0.309901,0.0108974
2870,0.32071283,0.30982432,0.010888502
2871,0.3206275,0.3097479,0.0108795995
2872,0.32054222,0.3096715,0.010870711
2873,0.32045698,0.30959517,0.010861796
2874,0.32037175,0.30951878,0.010852963
2875,0.3202866,0.30944243,0.010844181
2876,0.32020137,0.309366,0.010835382
2877,0.32011628,0.30928975,0.010826531
2878,0.32003126,0.3092136,0.010817657
2879,0.3199462,0.3091374,0.010808802
2880,0.3198613,0.30906132,0.010799967
2881,0.3197764,0.30898517,0.0107912095
2882,0.31969148,0.30890903,0.010782444
2883,0.31960663,0.30883297,0.01077366
2884,0.3195218,0.308757,0.010764823
2885,0.31943718,0.30868116,0.010756005
2886,0.3193524,0.3086052,0.010747197
2887,0.31926772,0.3085293,0.010738433
2888,0.3191831,0.30845347,0.010729629
2889,0.3190985,0.3083776,0.01072091
2890,0.31901395,0.30830178,0.010712167
2891,0.31892943,0.30822605,0.010703371
2892,0.31884494,0.30815038,0.010694577
2893,0.31876066,0.30807483,0.010685847
2894,0.31867623,0.3079991,0.0106771225
2895,0.31859198,0.3079236,0.010668389
2896,0.31850752,0.30784783,0.010659678
2897,0.31842327,0.30777237,0.01065092
2898,0.3183392,0.30769706,0.01064216
2899,0.31825492,0.30762148,0.010633464
2900,0.3181708,0.30754602,0.010624772
2901,0.3180867,0.30747062,0.01061609
2902,0.31800273,0.30739537,0.010607357
2903,0.31791863,0.30732,0.010598644
2904,0.31783465,0.30724472,0.010589927
2905,0.31775078,0.3071695,0.010581269
2906,0.31766683,0.30709425,0.010572565
2907,0.31758302,0.30701914,0.010563886
2908,0.31749916,0.30694395,0.010555214
2909,0.31741536,0.3068688,0.010546561
2910,0.31733173,0.30679384,0.010537905
2911,0.31724805,0.3067188,0.010529258
2912,0.31716433,0.30664375,0.010520582
2913,0.3170807,0.30656877,0.010511921
2914,0.31699717,0.3064939,0.010503263
2915,0.3169136,0.30641901,0.0104946
2916,0.3168301,0.3063441,0.010485988
2917,0.31674668,0.30626926,0.010477412
2918,0.3166633,0.3061945,0.010468782
2919,0.31657985,0.30611974,0.010460127
2920,0.31649655,0.30604506,0.010451483
2921,0.3164132,0.30597034,0.010442851
2922,0.31633,0.30589575,0.0104342615
2923,0.31624672,0.30582103,0.010425677
2924,0.3161635,0.3057464,0.010417098
2925,0.3160804,0.30567187,0.010408516
2926,0.31599742,0.30559754,0.010399889
2927,0.31591427,0.305523,0.010391277
2928,0.31583124,0.30544856,0.010382703
2929,0.31574827,0.30537415,0.010374127
2930,0.31566525,0.3052997,0.010365546
2931,0.3155823,0.30522528,0.010357
2932,0.31549948,0.30515105,0.010348436
2933,0.3154166,0.30507675,0.010339853
2934,0.31533387,0.30500257,0.010331284
2935,0.315251,0.3049283,0.010322698
2936,0.3151682,0.30485404,0.010314158
2937,0.3150856,0.30477995,0.010305646
2938,0.31500292,0.30470583,0.01029711
2939,0.3149203,0.30463177,0.010288541
2940,0.31483775,0.30455774,0.010279999
2941,0.31475517,0.30448368,0.010271484
2942,0.3146727,0.30440974,0.01026297
2943,0.31459022,0.30433577,0.010254443
2944,0.31450775,0.30426186,0.010245902
2945,0.31442544,0.30418807,0.010237373
2946,0.3143431,0.30411425,0.010228847
2947,0.31426066,0.30404028,0.010220366
2948,0.3141785,0.3039666,0.010211891
2949,0.31409615,0.30389276,0.010203403
2950,0.314014,0.30381912,0.010194884
2951,0.31393173,0.3037454,0.010186337
2952,0.31384963,0.30367178,0.010177851
2953,0.31376758,0.30359817,0.010169411
2954,0.3136855,0.30352455,0.0101609705
2955,0.31360346,0.303451,0.0101524675
2956,0.31352147,0.30337748,0.010143972
2957,0.3134395,0.30330402,0.010135468
2958,0.31335756,0.30323055,0.010127008
2959,0.31327564,0.30315706,0.010118584
2960,0.31319377,0.30308363,0.010110126
2961,0.31311202,0.30301037,0.010101667
2962,0.31303024,0.30293703,0.010093211
2963,0.31294855,0.3028638,0.010084758
2964,0.31286678,0.30279046,0.010076315
2965,0.3127851,0.30271724,0.0100678755
2966,0.31270337,0.30264395,0.010059431
2967,0.31262174,0.30257076,0.010050981
2968,0.3125403,0.30249777,0.010042529
2969,0.31245875,0.30242467,0.010034102
2970,0.31237733,0.3023516,0.010025734
2971,0.31229576,0.30227846,0.0100173075
2972,0.31221434,0.30220544,0.010008893
2973,0.31213295,0.30213252,0.010000448
2974,0.31205162,0.30205965,0.009991984
2975,0.31197032,0.30198672,0.009983592
2976,0.311889,0.30191377,0.009975241
2977,0.31180784,0.30184096,0.00996687
2978,0.31172648,0.30176803,0.00995846
2979,0.31164545,0.30169544,0.009950021
2980,0.31156424,0.30162263,0.009941597
2981,0.31148311,0.30154988,0.0099332305
2982,0.311402,0.30147713,0.009924864
2983,0.3113209,0.3014044,0.0099165235
2984,0.31124,0.30133182,0.00990816
2985,0.311159,0.30125925,0.009899756
2986,0.31107804,0.3011867,0.009891335
2987,0.31099722,0.30111426,0.009882934
2988,0.31091622,0.3010416,0.0098746
2989,0.31083548,0.3009692,0.0098662665
2990,0.31075463,0.3008967,0.009857923
2991,0.31067386,0.30082434,0.009849519
2992,0.31059316,0.300752,0.009841135
2993,0.31051248,0.3006797,0.0098327845
2994,0.31043178,0.3006073,0.009824482
2995,0.3103512,0.30053505,0.009816154
2996,0.31027055,0.30046275,0.0098077925
2997,0.31018996,0.30039054,0.00979944
2998,0.31010947,0.30031836,0.009791087
2999,0.310029,0.30024624,0.00978275
